timestamp_lectura,segundo_en_ventana,BER,OSNR,PotenciaReceptor,PotenciaEntradaEDFA3,PotenciaSalidaEDFA3,PotenciaEntradaEDFA4,PotenciaSalidaEDFA4,scenario,ventana_idx
2025-12-17T16:02:36.969,13,5.329394e-03,24.50,-6.92,-24.16,2.92,-24.44,-1.67,EDFA,0
2025-12-17T16:02:37.992,14,4.998318e-03,24.50,-6.92,-24.17,2.88,-24.44,-1.68,EDFA,0
2025-12-17T16:02:39.047,15,5.288406e-03,24.80,-6.93,-24.17,2.88,-24.44,-1.68,EDFA,0
2025-12-17T16:02:40.066,16,5.434098e-03,24.20,-6.92,-24.17,2.88,-24.45,-1.68,EDFA,0
2025-12-17T16:02:41.090,17,5.439178e-03,24.80,-6.92,-24.17,2.88,-24.44,-1.68,EDFA,0
2025-12-17T16:02:42.109,18,5.395709e-03,23.80,-6.92,-24.16,2.92,-24.44,-1.67,EDFA,0
2025-12-17T16:02:43.125,19,5.503438e-03,25.50,-6.92,-24.17,2.92,-24.44,-1.68,EDFA,0
2025-12-17T16:02:46.599,0,5.503917e-03,24.50,-6.92,-24.17,2.92,-24.44,-1.68,EDFA,1
2025-12-17T16:02:47.637,1,5.155650e-03,24.50,-6.92,-24.16,2.92,-24.44,-1.68,EDFA,1
2025-12-17T16:02:48.658,2,5.397288e-03,24.80,-6.92,-24.16,2.92,-24.44,-1.67,EDFA,1
2025-12-17T16:02:49.665,3,5.054237e-03,24.20,-6.92,-24.16,2.92,-24.44,-1.67,EDFA,1
2025-12-17T16:02:50.731,4,5.131932e-03,24.50,-6.92,-24.16,2.92,-24.44,-1.68,EDFA,1
2025-12-17T16:02:51.751,5,5.357828e-03,24.50,-6.92,-24.16,2.92,-24.44,-1.68,EDFA,1
2025-12-17T16:02:52.760,6,5.194832e-03,24.50,-6.92,-24.16,2.92,-24.44,-1.68,EDFA,1
2025-12-17T16:02:53.782,7,5.543535e-03,23.80,-6.92,-24.16,2.92,-24.44,-1.68,EDFA,1
2025-12-17T16:02:54.800,8,5.117431e-03,24.20,-6.92,-24.16,2.92,-24.43,-1.67,EDFA,1
2025-12-17T16:02:55.818,9,5.525097e-03,24.50,-6.92,-24.16,2.92,-24.43,-1.67,EDFA,1
2025-12-17T16:02:57.088,10,5.457412e-03,24.20,-6.92,-24.16,2.88,-24.44,-1.67,EDFA,1
2025-12-17T16:02:58.094,11,5.316755e-03,24.80,-6.92,-24.16,2.92,-24.44,-1.68,EDFA,1
2025-12-17T16:02:59.101,12,5.389340e-03,24.20,-6.92,-24.16,2.92,-24.44,-1.68,EDFA,1
2025-12-17T16:03:00.122,13,5.463691e-03,24.50,-6.92,-24.16,2.88,-24.44,-1.67,EDFA,1
2025-12-17T16:03:01.141,14,5.344376e-03,24.20,-6.92,-24.17,2.88,-24.44,-1.68,EDFA,1
2025-12-17T16:03:02.164,15,5.465322e-03,24.50,-6.92,-24.16,2.88,-24.44,-1.68,EDFA,1
2025-12-17T16:03:03.170,16,5.494829e-03,25.20,-6.92,-24.16,2.88,-24.44,-1.68,EDFA,1
2025-12-17T16:03:04.192,17,5.534881e-03,24.20,-6.92,-24.16,2.88,-24.44,-1.67,EDFA,1
2025-12-17T16:03:05.213,18,5.331363e-03,24.50,-6.92,-24.16,2.88,-24.44,-1.68,EDFA,1
2025-12-17T16:03:06.236,19,5.359834e-03,24.80,-6.92,-24.17,2.92,-24.44,-1.68,EDFA,1
