timestamp_lectura,BER,OSNR (dB),Potencia_Receptor (dBm),G_Obj_EDFA1 (dB),G_Real_EDFA1 (dB),G_Obj_EDFA3 (dB),G_Real_EDFA3 (dB),G_Obj_EDFA4 (dB),G_Real_EDFA4 (dB),Pin_EDFA3 (dBm),Pout_EDFA3 (dBm),Pin_EDFA4 (dBm),Pout_EDFA4 (dBm),scenario,ventana_idx,Id_Falla
2025-12-19T14:09:25.580831,2.573611e-03,27.80,6.52,13.03,0.0,27.32,29.74,24.88,24.93,-25.09,4.65,-16.81,8.12,Operación Normal,0,0
2025-12-19T14:09:28.799220,2.344324e-03,28.70,6.52,13.03,0.0,27.32,29.74,24.88,24.9,-25.09,4.65,-16.77,8.13,Operación Normal,0,0
2025-12-19T14:09:32.024590,2.355735e-03,28.30,6.52,13.03,0.0,27.32,29.74,24.88,24.9,-25.09,4.65,-16.77,8.13,Operación Normal,0,0
2025-12-19T14:09:35.247966,2.466349e-03,27.40,6.52,13.03,0.0,27.32,29.74,24.88,24.98,-25.09,4.65,-16.85,8.13,Operación Normal,0,0
2025-12-19T14:09:38.491287,2.458311e-03,27.80,6.52,13.03,0.0,27.32,29.74,24.88,24.98,-25.09,4.65,-16.85,8.13,Operación Normal,0,0
2025-12-19T14:09:41.736605,2.548949e-03,27.80,6.52,13.03,0.0,27.32,29.74,24.88,24.9,-25.09,4.65,-16.77,8.13,Operación Normal,0,0
2025-12-19T14:09:44.984914,2.398195e-03,27.40,6.52,13.03,0.0,27.32,29.74,24.88,24.98,-25.09,4.65,-16.85,8.13,Operación Normal,0,0
2025-12-19T14:09:48.241200,2.359415e-03,27.40,6.52,13.03,0.0,27.32,29.74,24.88,24.9,-25.09,4.65,-16.77,8.13,Operación Normal,0,0
2025-12-19T14:09:51.496491,2.484958e-03,27.80,6.52,13.03,0.0,27.32,29.74,24.88,24.9,-25.09,4.65,-16.77,8.13,Operación Normal,0,0
2025-12-19T14:09:54.713883,2.370139e-03,27.40,6.52,13.03,0.0,27.32,29.74,24.88,24.9,-25.09,4.65,-16.77,8.13,Operación Normal,0,0
2025-12-19T14:09:57.949226,2.497336e-03,28.30,6.52,13.03,0.0,27.32,29.74,24.88,24.9,-25.09,4.65,-16.77,8.13,Operación Normal,0,0
2025-12-19T14:10:01.207509,2.451928e-03,28.30,6.52,13.03,0.0,27.32,29.74,24.88,24.9,-25.09,4.65,-16.77,8.13,Operación Normal,0,0
2025-12-19T14:10:04.434548,2.410598e-03,27.40,6.50,13.03,0.0,27.32,29.74,24.88,24.98,-25.09,4.65,-16.85,8.13,Operación Normal,0,0
2025-12-19T14:10:07.670890,2.480849e-03,28.70,6.52,13.03,0.0,27.32,29.74,24.88,24.9,-25.09,4.65,-16.77,8.13,Operación Normal,0,0
2025-12-19T14:10:10.896259,2.508226e-03,28.30,6.52,13.03,0.0,27.32,29.74,24.88,24.98,-25.09,4.65,-16.85,8.13,Operación Normal,0,0
