timestamp_lectura,segundo_en_ventana,BER,OSNR,PotenciaReceptor,PotenciaEntradaEDFA3,PotenciaSalidaEDFA3,PotenciaEntradaEDFA4,PotenciaSalidaEDFA4,scenario,ventana_idx
2025-12-18T11:48:29.941,46,1.641161e-02,19.90,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:30.977,47,1.715961e-02,19.90,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:32.000,48,1.707435e-02,19.90,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:33.026,49,1.712798e-02,20.20,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:34.090,50,1.706851e-02,20.20,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:35.502,51,1.716278e-02,19.70,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:36.588,52,1.621613e-02,19.90,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:37.622,53,1.707930e-02,19.90,-4.06,-29.25,0.38,-25.58,-2.43,normal,0
2025-12-18T11:48:38.677,54,1.687992e-02,20.20,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:39.715,55,1.636170e-02,19.90,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:40.752,56,1.695799e-02,19.70,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:41.784,57,1.689426e-02,20.20,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:42.816,58,1.708383e-02,19.70,-4.06,-29.25,0.44,-25.57,-2.43,normal,0
2025-12-18T11:48:43.837,59,1.697571e-02,20.20,-4.06,-29.25,0.44,-25.57,-2.43,normal,0
2025-12-18T11:48:44.922,60,1.654118e-02,19.90,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:45.944,61,1.645890e-02,19.90,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:47.012,62,1.687398e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,0
2025-12-18T11:48:48.042,63,1.667438e-02,19.90,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:49.094,64,1.696568e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,0
2025-12-18T11:48:50.115,65,1.686790e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,0
2025-12-18T11:48:51.154,66,1.675403e-02,19.90,-4.06,-29.26,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:52.208,67,1.694768e-02,19.70,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:53.261,68,1.651048e-02,20.20,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:54.276,69,1.713946e-02,19.90,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:55.342,70,1.701677e-02,19.90,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:56.409,71,1.700684e-02,19.70,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:57.433,72,1.693430e-02,19.90,-4.06,-29.25,0.44,-25.57,-2.43,normal,0
2025-12-18T11:48:58.499,73,1.712583e-02,19.70,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:48:59.521,74,1.711397e-02,20.20,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:49:00.563,75,1.710236e-02,19.90,-4.06,-29.25,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:01.599,76,1.702507e-02,19.90,-4.06,-29.25,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:02.620,77,1.698558e-02,19.90,-4.06,-29.25,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:03.673,78,1.735202e-02,19.70,-4.06,-29.23,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:04.723,79,1.628594e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:05.775,80,1.696468e-02,19.90,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:49:06.890,81,1.717233e-02,19.90,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:49:07.928,82,1.698337e-02,20.20,-4.06,-29.25,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:08.953,83,1.730400e-02,19.70,-4.06,-29.25,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:09.994,84,1.693583e-02,19.90,-4.05,-29.23,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:11.030,85,1.683062e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:12.085,86,1.690224e-02,19.90,-4.06,-29.25,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:13.123,87,1.685615e-02,19.70,-4.05,-29.25,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:14.179,88,1.721324e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:15.232,89,1.685370e-02,19.70,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:49:16.271,90,1.689449e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:17.295,91,1.612262e-02,20.20,-4.05,-29.23,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:18.362,92,1.682200e-02,19.70,-4.06,-29.23,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:19.400,93,1.695050e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:20.441,94,1.674112e-02,19.90,-4.05,-29.23,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:21.496,95,1.631481e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:22.535,96,1.689766e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,0
2025-12-18T11:49:23.557,97,1.658256e-02,20.20,-4.06,-29.23,0.44,-25.56,-2.42,normal,0
2025-12-18T11:49:24.596,98,1.677000e-02,19.70,-4.06,-29.25,0.38,-25.57,-2.43,normal,0
2025-12-18T11:49:25.638,99,1.664376e-02,19.90,-4.05,-29.23,0.44,-25.56,-2.42,normal,0
2025-12-18T11:49:31.366,0,1.711548e-02,19.90,-4.05,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:32.388,1,1.702981e-02,20.40,-4.06,-29.25,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:33.421,2,1.698874e-02,19.90,-4.06,-29.25,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:34.453,3,1.612694e-02,20.20,-4.05,-29.25,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:35.562,4,1.662095e-02,20.20,-4.06,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:36.613,5,1.696801e-02,19.70,-4.06,-29.25,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:37.858,6,1.695085e-02,19.70,-4.05,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:38.899,7,1.693676e-02,20.20,-4.06,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:39.967,8,1.693507e-02,20.20,-4.05,-29.25,0.44,-25.57,-2.42,normal,1
2025-12-18T11:49:41.014,9,1.683923e-02,19.70,-4.06,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:49:42.035,10,1.587544e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:49:43.073,11,,,,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:43.875,12,1.679811e-02,19.70,-4.06,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:44.788,13,1.714716e-02,19.90,-4.05,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:45.833,14,1.619362e-02,20.20,-4.06,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:46.895,15,1.683637e-02,20.20,-4.06,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:49:47.921,16,1.638943e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:48.977,17,1.679823e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:50.032,18,1.591005e-02,19.90,-4.05,-29.25,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:51.094,19,1.637004e-02,20.20,-4.05,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:52.144,20,1.624706e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:53.199,21,1.665781e-02,19.90,-4.05,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:49:54.255,22,1.677736e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:49:55.291,23,1.665726e-02,20.20,-4.06,-29.23,0.44,-25.56,-2.43,normal,1
2025-12-18T11:49:56.315,24,1.706394e-02,20.20,-4.06,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:49:57.351,25,1.699574e-02,19.90,-4.06,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:49:58.407,26,1.698011e-02,19.70,-4.05,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:49:59.442,27,1.686762e-02,20.20,-4.06,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:00.492,28,1.654362e-02,19.90,-4.06,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:01.562,29,1.690286e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,1
