timestamp_lectura,BER,OSNR (dB),Potencia_Receptor (dBm),G_Obj_EDFA1 (dB),G_Real_EDFA1 (dB),G_Obj_EDFA3 (dB),G_Real_EDFA3 (dB),G_Obj_EDFA4 (dB),G_Real_EDFA4 (dB),Pin_EDFA3 (dBm),Pout_EDFA3 (dBm),Pin_EDFA4 (dBm),Pout_EDFA4 (dBm),scenario,ventana_idx,Id_Falla
2025-12-19T14:36:35.465306,3.911556e-03,26.30,6.53,13.7,0.0,27.5,29.74,24.6,24.99,-25.11,4.63,-16.85,8.14,Operación Normal,0,0
2025-12-19T14:36:37.805046,2.910787e-03,26.60,6.53,13.7,0.0,27.5,29.74,24.6,24.99,-25.11,4.63,-16.85,8.14,Operación Normal,0,0
2025-12-19T14:36:40.139798,2.848380e-03,26.60,6.53,13.7,0.0,27.5,29.74,24.6,25.0,-25.11,4.63,-16.87,8.13,Operación Normal,0,0
2025-12-19T14:36:42.505470,2.789587e-03,27.00,6.53,13.7,0.0,27.5,29.71,24.6,24.99,-25.11,4.6,-16.85,8.14,Operación Normal,0,0
2025-12-19T14:36:44.862164,2.640273e-03,28.30,6.53,13.7,0.0,27.5,29.74,24.6,24.99,-25.11,4.63,-16.85,8.14,Operación Normal,0,0
2025-12-19T14:36:47.216864,2.521653e-03,27.00,6.53,13.7,0.0,27.5,29.71,24.6,25.0,-25.11,4.6,-16.87,8.13,Operación Normal,0,0
2025-12-19T14:36:49.553611,2.552758e-03,27.40,6.53,13.7,0.0,27.5,29.74,24.6,25.0,-25.11,4.63,-16.87,8.13,Operación Normal,0,0
2025-12-19T14:36:51.853483,2.583605e-03,27.40,6.53,13.7,0.0,27.5,29.74,24.6,24.99,-25.11,4.63,-16.85,8.14,Operación Normal,0,0
2025-12-19T14:36:54.190206,2.693365e-03,27.00,6.53,13.7,0.0,27.5,29.74,24.6,24.99,-25.11,4.63,-16.85,8.14,Operación Normal,0,0
2025-12-19T14:36:56.524592,2.417804e-03,27.40,6.53,13.7,0.0,27.5,29.74,24.6,24.99,-25.11,4.63,-16.85,8.14,Operación Normal,0,0
2025-12-19T14:36:58.865329,2.594931e-03,27.40,6.53,13.7,0.0,27.5,29.74,24.6,24.99,-25.11,4.63,-16.85,8.14,Operación Normal,0,0
2025-12-19T14:37:01.210057,2.632580e-03,27.40,6.53,13.7,0.0,27.5,29.74,24.6,24.99,-25.11,4.63,-16.85,8.14,Operación Normal,0,0
2025-12-19T14:37:03.562762,2.438436e-03,27.40,6.53,13.7,0.0,27.5,29.74,24.6,24.99,-25.11,4.63,-16.85,8.14,Operación Normal,0,0
2025-12-19T14:37:05.870587,2.410923e-03,28.70,6.53,13.7,0.0,27.5,29.74,24.6,24.99,-25.11,4.63,-16.85,8.14,Operación Normal,0,0
2025-12-19T14:37:08.191131,2.282699e-03,27.40,6.53,13.7,0.0,27.5,29.74,24.6,24.99,-25.11,4.63,-16.85,8.14,Operación Normal,0,0
2025-12-19T14:37:10.566774,2.349748e-03,28.70,6.53,13.7,0.0,27.5,29.74,24.6,24.99,-25.11,4.63,-16.85,8.14,Operación Normal,0,0
2025-12-19T14:37:12.915515,2.276039e-03,28.30,6.53,13.7,0.0,27.5,29.74,24.6,24.99,-25.11,4.63,-16.85,8.14,Operación Normal,0,0
2025-12-19T14:37:15.228304,2.457266e-03,27.80,6.53,13.7,0.0,27.5,29.74,24.6,24.99,-25.11,4.63,-16.85,8.14,Operación Normal,0,0
2025-12-19T14:37:17.600955,2.324094e-03,29.10,6.53,13.7,0.0,27.5,29.74,24.6,24.99,-25.11,4.63,-16.85,8.14,Operación Normal,0,0
2025-12-19T14:37:19.914764,2.447147e-03,28.70,6.53,13.7,0.0,27.5,29.74,24.6,24.99,-25.11,4.63,-16.85,8.14,Operación Normal,0,0
2025-12-19T14:37:27.399373,2.463429e-03,27.80,6.74,13.7,0.0,27.7,29.79,24.5,24.97,-24.96,4.83,-16.62,8.35,Operación Normal,1,0
2025-12-19T14:37:29.757037,2.505295e-03,28.30,6.79,13.7,0.0,27.7,29.83,24.5,24.99,-24.96,4.87,-16.6,8.39,Operación Normal,1,0
2025-12-19T14:37:32.113281,2.505100e-03,28.30,6.80,13.7,0.0,27.7,29.83,24.5,24.99,-24.96,4.87,-16.6,8.39,Operación Normal,1,0
2025-12-19T14:37:34.419082,2.533012e-03,27.80,6.79,13.7,0.0,27.7,29.84,24.5,24.98,-24.97,4.87,-16.6,8.38,Operación Normal,1,0
2025-12-19T14:37:36.763809,2.554312e-03,27.80,6.79,13.7,0.0,27.7,29.83,24.5,24.92,-24.96,4.87,-16.53,8.39,Operación Normal,1,0
2025-12-19T14:37:39.863515,2.360141e-03,27.40,6.79,13.7,0.0,27.7,29.83,24.5,24.98,-24.96,4.87,-16.6,8.38,Operación Normal,1,0
2025-12-19T14:37:42.204252,2.335837e-03,27.80,6.79,13.7,0.0,27.7,29.83,24.5,24.98,-24.96,4.87,-16.6,8.38,Operación Normal,1,0
2025-12-19T14:37:44.508088,2.505673e-03,28.70,6.79,13.7,0.0,27.7,29.84,24.5,24.99,-24.97,4.87,-16.6,8.39,Operación Normal,1,0
2025-12-19T14:37:46.884730,2.367704e-03,28.70,6.79,13.7,0.0,27.7,29.84,24.5,24.99,-24.97,4.87,-16.6,8.39,Operación Normal,1,0
2025-12-19T14:37:49.245413,2.530297e-03,28.30,6.79,13.7,0.0,27.7,29.84,24.5,24.98,-24.97,4.87,-16.6,8.38,Operación Normal,1,0
