timestamp_lectura,BER,OSNR (dB),Potencia_Receptor (dBm),G_Obj_EDFA1 (dB),G_Real_EDFA1 (dB),G_Obj_EDFA3 (dB),G_Real_EDFA3 (dB),G_Obj_EDFA4 (dB),G_Real_EDFA4 (dB),Pin_EDFA3 (dBm),Pout_EDFA3 (dBm),Pin_EDFA4 (dBm),Pout_EDFA4 (dBm),scenario,ventana_idx,Id_Falla
2025-12-19T13:35:59.778655,2.231752e-03,28.30,6.61,13.3,0.0,27.2,29.67,24.12,24.95,-24.96,4.71,-16.74,8.21,Operación Normal,0,0
2025-12-19T13:36:02.981150,2.337624e-03,27.40,6.61,13.3,0.0,27.2,29.66,24.12,24.95,-24.95,4.71,-16.74,8.21,Operación Normal,0,0
2025-12-19T13:36:06.212510,2.420339e-03,27.40,6.61,13.3,0.0,27.2,29.67,24.12,24.95,-24.96,4.71,-16.74,8.21,Operación Normal,0,0
2025-12-19T13:36:09.422920,2.362079e-03,28.30,6.61,13.3,0.0,27.2,29.67,24.12,24.94,-24.96,4.71,-16.74,8.2,Operación Normal,0,0
2025-12-19T13:36:12.644308,2.472330e-03,28.30,6.61,13.3,0.0,27.2,29.66,24.12,24.95,-24.95,4.71,-16.74,8.21,Operación Normal,0,0
2025-12-19T13:36:15.851734,2.418207e-03,28.70,6.61,13.3,0.0,27.2,29.66,24.12,24.95,-24.95,4.71,-16.74,8.21,Operación Normal,0,0
2025-12-19T13:36:19.060150,2.399285e-03,28.30,6.61,13.3,0.0,27.2,29.66,24.12,24.95,-24.95,4.71,-16.74,8.21,Operación Normal,0,0
2025-12-19T13:36:22.275583,2.395098e-03,28.30,6.61,13.3,0.0,27.2,29.66,24.12,24.94,-24.95,4.71,-16.74,8.2,Operación Normal,0,0
2025-12-19T13:36:25.491984,2.222246e-03,27.80,6.61,13.3,0.0,27.2,29.67,24.12,25.02,-24.96,4.71,-16.81,8.21,Operación Normal,0,0
2025-12-19T13:36:28.695425,2.383433e-03,28.30,6.61,13.3,0.0,27.2,29.67,24.12,24.95,-24.96,4.71,-16.74,8.21,Operación Normal,0,0
2025-12-19T13:36:31.908902,2.246026e-03,27.80,6.61,13.3,0.0,27.2,29.67,24.12,24.95,-24.96,4.71,-16.74,8.21,Operación Normal,0,0
2025-12-19T13:36:35.157211,2.172113e-03,27.80,6.61,13.3,0.0,27.2,29.67,24.12,24.95,-24.96,4.71,-16.74,8.21,Operación Normal,0,0
2025-12-19T13:36:38.392265,2.370244e-03,28.30,6.61,13.3,0.0,27.2,29.66,24.12,24.92,-24.95,4.71,-16.7,8.22,Operación Normal,0,0
2025-12-19T13:36:41.600103,2.344849e-03,28.70,6.61,13.3,0.0,27.2,29.66,24.12,25.02,-24.95,4.71,-16.81,8.21,Operación Normal,0,0
2025-12-19T13:36:44.828488,2.470776e-03,27.40,6.61,13.3,0.0,27.2,29.67,24.12,25.02,-24.96,4.71,-16.81,8.21,Operación Normal,0,0
