timestamp_lectura,BER,OSNR (dB),Potencia_Receptor (dBm),G_Obj_EDFA1 (dB),G_Real_EDFA1 (dB),G_Obj_EDFA3 (dB),G_Real_EDFA3 (dB),G_Obj_EDFA4 (dB),G_Real_EDFA4 (dB),Pin_EDFA3 (dBm),Pout_EDFA3 (dBm),Pin_EDFA4 (dBm),Pout_EDFA4 (dBm),scenario,ventana_idx,Id_Falla
2025-12-19T15:08:48.961072,3.971736e-03,25.50,6.63,13.8,0.0,27.5,29.63,24.8,25.14,-24.98,4.65,-16.92,8.22,Operación Normal,0,0
2025-12-19T15:08:52.578393,2.791829e-03,27.80,6.63,13.8,0.0,27.5,29.65,24.8,25.16,-24.98,4.67,-16.92,8.24,Operación Normal,0,0
2025-12-19T15:08:56.161806,2.807359e-03,27.80,6.63,13.8,0.0,27.5,29.65,24.8,25.16,-24.98,4.67,-16.92,8.24,Operación Normal,0,0
2025-12-19T15:08:59.753196,2.498459e-03,27.40,6.63,13.8,0.0,27.5,29.65,24.8,25.16,-24.98,4.67,-16.92,8.24,Operación Normal,0,0
2025-12-19T15:09:03.357553,2.525963e-03,27.80,6.63,13.8,0.0,27.5,29.65,24.8,25.14,-24.98,4.67,-16.92,8.22,Operación Normal,0,0
2025-12-19T15:09:06.977867,2.539437e-03,27.80,6.63,13.8,0.0,27.5,29.65,24.8,25.16,-24.98,4.67,-16.92,8.24,Operación Normal,0,0
2025-12-19T15:09:10.606159,2.545965e-03,27.40,6.63,13.8,0.0,27.5,29.65,24.8,25.16,-24.98,4.67,-16.92,8.24,Operación Normal,0,0
2025-12-19T15:09:14.202537,2.452228e-03,27.80,6.68,13.8,0.0,27.5,29.65,24.8,25.2,-24.98,4.67,-16.92,8.28,Operación Normal,0,0
2025-12-19T15:09:17.818861,2.478914e-03,28.30,6.68,13.8,0.0,27.5,29.64,24.8,25.2,-24.97,4.67,-16.92,8.28,Operación Normal,0,0
2025-12-19T15:09:21.463110,2.508802e-03,28.70,6.70,13.8,0.0,27.5,29.66,24.8,25.22,-24.97,4.69,-16.92,8.3,Operación Normal,0,0
2025-12-19T15:09:25.065473,2.496393e-03,27.80,6.70,13.8,0.0,27.5,29.65,24.8,25.22,-24.98,4.67,-16.92,8.3,Operación Normal,0,0
2025-12-19T15:09:28.671824,2.526168e-03,27.80,6.70,13.8,0.0,27.5,29.65,24.8,25.22,-24.98,4.67,-16.92,8.3,Operación Normal,0,0
2025-12-19T15:09:32.268201,2.421319e-03,28.30,6.70,13.8,0.0,27.5,29.66,24.8,25.22,-24.97,4.69,-16.92,8.3,Operación Normal,0,0
2025-12-19T15:09:35.876571,2.428915e-03,29.10,6.69,13.8,0.0,27.5,29.63,24.8,25.22,-24.98,4.65,-16.92,8.3,Operación Normal,0,0
2025-12-19T15:09:39.506834,2.390575e-03,28.30,6.70,13.8,0.0,27.5,29.66,24.8,25.22,-24.97,4.69,-16.92,8.3,Operación Normal,0,0
