timestamp_lectura,segundo_en_ventana,BER,OSNR,PotenciaReceptor,PotenciaEntradaEDFA3,PotenciaSalidaEDFA3,PotenciaEntradaEDFA4,PotenciaSalidaEDFA4,scenario,ventana_idx
2025-12-18T14:39:19.509,0,1.724353e-02,20.20,-3.91,-29.26,0.31,-25.59,-2.29,normal,0
2025-12-18T14:39:20.672,1,1.714528e-02,19.70,-3.91,-29.26,0.38,-25.59,-2.29,normal,0
2025-12-18T14:39:21.862,2,1.694736e-02,20.20,-3.91,-29.26,0.38,-25.59,-2.29,normal,0
2025-12-18T14:39:23.037,3,1.628539e-02,20.20,-3.91,-29.27,0.38,-25.58,-2.28,normal,0
2025-12-18T14:39:24.198,4,1.666607e-02,20.20,-3.91,-29.26,0.38,-25.59,-2.28,normal,0
2025-12-18T14:39:25.365,5,1.660058e-02,20.20,-3.91,-29.26,0.38,-25.59,-2.28,normal,0
2025-12-18T14:39:26.512,6,1.644773e-02,19.70,-3.91,-29.26,0.38,-25.59,-2.28,normal,0
2025-12-18T14:39:27.678,7,1.672726e-02,19.90,-3.91,-29.26,0.38,-25.6,-2.29,normal,0
2025-12-18T14:39:28.853,8,1.708278e-02,20.20,-3.91,-29.26,0.38,-25.59,-2.29,normal,0
2025-12-18T14:39:30.051,9,1.660324e-02,19.90,-3.91,-29.26,0.38,-25.59,-2.28,normal,0
2025-12-18T14:39:31.215,10,1.708153e-02,19.70,-3.91,-29.26,0.38,-25.58,-2.29,normal,0
2025-12-18T14:39:32.408,11,1.722145e-02,20.20,-3.91,-29.27,0.38,-25.59,-2.29,normal,0
2025-12-18T14:39:33.600,12,1.701715e-02,19.90,-3.91,-29.26,0.38,-25.59,-2.29,normal,0
2025-12-18T14:39:34.778,13,1.611996e-02,19.90,-3.91,-29.27,0.38,-25.58,-2.29,normal,0
2025-12-18T14:39:35.938,14,1.674918e-02,19.90,-3.91,-29.27,0.38,-25.58,-2.29,normal,0
2025-12-18T14:39:37.099,15,1.706823e-02,19.90,-3.91,-29.26,0.38,-25.59,-2.28,normal,0
2025-12-18T14:39:38.273,16,1.706104e-02,19.70,-3.91,-29.26,0.38,-25.58,-2.28,normal,0
2025-12-18T14:39:39.431,17,1.649882e-02,20.20,-3.91,-29.26,0.38,-25.58,-2.28,normal,0
2025-12-18T14:39:40.576,18,1.715325e-02,19.90,-3.91,-29.26,0.38,-25.58,-2.28,normal,0
2025-12-18T14:39:41.748,19,1.665325e-02,19.90,-3.91,-29.26,0.38,-25.58,-2.29,normal,0
2025-12-18T14:39:47.566,0,1.670076e-02,19.40,-3.91,-29.25,0.44,-25.6,-2.29,normal,1
2025-12-18T14:39:48.729,1,1.639165e-02,19.70,-3.91,-29.27,0.38,-25.59,-2.29,normal,1
2025-12-18T14:39:49.892,2,1.640879e-02,19.90,-3.91,-29.26,0.38,-25.59,-2.29,normal,1
