timestamp_lectura,BER,OSNR (dB),Potencia_Receptor (dBm),G_Obj_EDFA1 (dB),G_Real_EDFA1 (dB),G_Obj_EDFA3 (dB),G_Real_EDFA3 (dB),G_Obj_EDFA4 (dB),G_Real_EDFA4 (dB),Pin_EDFA3 (dBm),Pout_EDFA3 (dBm),Pin_EDFA4 (dBm),Pout_EDFA4 (dBm),scenario,ventana_idx,Id_Falla
2025-12-19T13:45:45.249787,2.276352e-03,28.30,6.63,13.46,0.0,27.58,29.67,24.77,24.96,-24.94,4.73,-16.74,8.22,Operación Normal,0,0
2025-12-19T13:45:48.454289,2.287021e-03,27.80,6.62,13.46,0.0,27.58,29.67,24.77,24.99,-24.94,4.73,-16.77,8.22,Operación Normal,0,0
2025-12-19T13:45:51.692606,2.293660e-03,28.30,6.62,13.46,0.0,27.58,29.68,24.77,24.96,-24.95,4.73,-16.74,8.22,Operación Normal,0,0
2025-12-19T13:45:54.945660,2.457152e-03,28.30,6.62,13.46,0.0,27.58,29.68,24.77,24.96,-24.95,4.73,-16.74,8.22,Operación Normal,0,0
2025-12-19T13:45:58.184887,2.361536e-03,27.80,6.63,13.46,0.0,27.58,29.67,24.77,24.96,-24.94,4.73,-16.74,8.22,Operación Normal,0,0
2025-12-19T13:46:02.088448,2.439862e-03,27.80,6.62,13.46,0.0,27.58,29.67,24.77,24.96,-24.94,4.73,-16.74,8.22,Operación Normal,0,0
2025-12-19T13:46:05.355533,2.363138e-03,28.30,6.63,13.46,0.0,27.58,29.67,24.77,24.96,-24.94,4.73,-16.74,8.22,Operación Normal,0,0
2025-12-19T13:46:08.618831,2.340070e-03,28.30,6.63,13.46,0.0,27.58,29.67,24.77,24.96,-24.94,4.73,-16.74,8.22,Operación Normal,0,0
2025-12-19T13:46:11.858373,2.427571e-03,28.30,6.63,13.46,0.0,27.58,29.67,24.77,24.96,-24.94,4.73,-16.74,8.22,Operación Normal,0,0
2025-12-19T13:46:15.098708,2.473592e-03,27.80,6.63,13.46,0.0,27.58,29.65,24.77,24.96,-24.94,4.71,-16.74,8.22,Operación Normal,0,0
2025-12-19T13:46:18.347131,2.388010e-03,28.30,6.62,13.46,0.0,27.58,29.66,24.77,24.96,-24.93,4.73,-16.74,8.22,Operación Normal,0,0
2025-12-19T13:46:21.562555,2.363166e-03,27.40,6.63,13.46,0.0,27.58,29.66,24.77,24.96,-24.93,4.73,-16.74,8.22,Operación Normal,0,0
2025-12-19T13:46:24.991466,2.344697e-03,27.40,6.63,13.46,0.0,27.58,29.67,24.77,24.96,-24.94,4.73,-16.74,8.22,Operación Normal,0,0
2025-12-19T13:46:28.232808,2.416577e-03,27.40,6.63,13.46,0.0,27.58,29.66,24.77,24.96,-24.93,4.73,-16.74,8.22,Operación Normal,0,0
2025-12-19T13:46:31.471176,2.430865e-03,27.40,6.63,13.46,0.0,27.58,29.66,24.77,24.96,-24.93,4.73,-16.74,8.22,Operación Normal,0,0
2025-12-19T13:46:46.597409,2.471798e-03,27.80,6.63,13.36,0.0,27.4,29.66,24.59,24.96,-24.93,4.73,-16.74,8.22,Operación Normal,1,0
2025-12-19T13:46:49.848775,2.440449e-03,28.30,6.63,13.36,0.0,27.4,29.66,24.59,24.96,-24.93,4.73,-16.74,8.22,Operación Normal,1,0
2025-12-19T13:46:53.109063,2.529731e-03,27.80,6.63,13.36,0.0,27.4,29.66,24.59,24.96,-24.93,4.73,-16.74,8.22,Operación Normal,1,0
2025-12-19T13:46:56.350397,2.441216e-03,27.80,6.63,13.36,0.0,27.4,29.66,24.59,24.96,-24.93,4.73,-16.74,8.22,Operación Normal,1,0
2025-12-19T13:46:59.605722,2.442491e-03,27.40,6.63,13.36,0.0,27.4,29.67,24.59,24.96,-24.94,4.73,-16.74,8.22,Operación Normal,1,0
2025-12-19T13:47:02.945821,2.415367e-03,29.10,6.62,13.36,0.0,27.4,29.66,24.59,24.96,-24.93,4.73,-16.74,8.22,Operación Normal,1,0
2025-12-19T13:47:06.238048,2.421899e-03,28.70,6.63,13.36,0.0,27.4,29.67,24.59,24.96,-24.94,4.73,-16.74,8.22,Operación Normal,1,0
2025-12-19T13:47:09.486362,2.427682e-03,27.40,6.63,13.36,0.0,27.4,29.66,24.59,24.96,-24.93,4.73,-16.74,8.22,Operación Normal,1,0
2025-12-19T13:47:12.734677,2.467433e-03,27.40,6.63,13.36,0.0,27.4,29.66,24.59,24.96,-24.93,4.73,-16.74,8.22,Operación Normal,1,0
2025-12-19T13:47:15.950075,2.421221e-03,28.30,6.63,13.36,0.0,27.4,29.66,24.59,24.99,-24.93,4.73,-16.77,8.22,Operación Normal,1,0
2025-12-19T13:47:19.207380,2.314768e-03,28.30,6.63,13.36,0.0,27.4,29.66,24.59,24.96,-24.93,4.73,-16.74,8.22,Operación Normal,1,0
2025-12-19T13:47:22.454725,2.411654e-03,28.70,6.63,13.36,0.0,27.4,29.66,24.59,24.99,-24.93,4.73,-16.74,8.25,Operación Normal,1,0
2025-12-19T13:47:25.891530,2.417349e-03,27.80,6.63,13.36,0.0,27.4,29.66,24.59,24.96,-24.93,4.73,-16.74,8.22,Operación Normal,1,0
2025-12-19T13:47:29.157791,2.247053e-03,28.70,6.63,13.36,0.0,27.4,29.66,24.59,24.96,-24.93,4.73,-16.74,8.22,Operación Normal,1,0
2025-12-19T13:47:32.443999,2.492721e-03,28.30,6.63,13.36,0.0,27.4,29.66,24.59,24.99,-24.93,4.73,-16.77,8.22,Operación Normal,1,0
